id,date,user,pc,activity
{Y9I3-B3CW63IH-6105QUWM},02/12/2010 14:38:42,DTAA/AFH0331,PC-0850,Connect
{L3X5-L4MG27XT-2925ISVS},02/12/2010 14:39:05,DTAA/BGF0236,PC-1848,Connect
{B5V6-Y1BV63SU-8622VAAP},02/12/2010 14:46:40,DTAA/KSB0673,PC-0847,Disconnect
{N7W2-Z2SL24HF-0681JURP},02/12/2010 14:47:21,DTAA/IKH0904,PC-3664,Connect
{B1F1-Q7CG06SS-0984LGKZ},02/12/2010 14:50:55,DTAA/MVW0630,PC-2005,Connect
{Z8V4-W1PM39TP-7973UQAK},02/12/2010 14:52:29,DTAA/LCG0546,PC-0030,Disconnect
{P0T4-R4ZR48GK-0364TTPD},02/12/2010 14:54:27,DTAA/DBB0235,PC-0309,Connect
{A4E0-A8BM89CT-6090JSVQ},02/12/2010 14:55:11,DTAA/OJH0425,PC-1730,Connect
{F9P6-K6AG02SH-2843VPYE},02/12/2010 14:58:47,DTAA/HDR0823,PC-3236,Connect
{M4R0-Y3WB64OD-5830HIAY},02/12/2010 14:59:33,DTAA/IKH0904,PC-3664,Disconnect
{U1L8-F1CU80BT-5641SQGN},02/12/2010 15:05:25,DTAA/GRG0693,PC-3411,Connect
{W4J1-P7TY48WD-1228WGMK},02/12/2010 15:06:30,DTAA/DBB0235,PC-0309,Disconnect
{I0Y2-V3HI76VP-8328OTJS},02/12/2010 15:06:31,DTAA/QKR0651,PC-4881,Disconnect
{T3B3-I8YW80QC-7361PVEH},02/12/2010 15:09:32,DTAA/EBP0037,PC-2088,Connect
{A7B1-H2YD87JG-7013OODP},02/12/2010 15:12:10,DTAA/MIK0034,PC-0845,Connect
{B4Z4-Z1NI09DY-5427ONNC},02/12/2010 15:16:18,DTAA/AJB0016,PC-1116,Disconnect
{H0J9-S9RI65RK-8710GUHS},02/12/2010 15:16:25,DTAA/HNF0812,PC-4760,Connect
{H6D9-U3BI14JG-1751TGDO},02/12/2010 15:16:27,DTAA/BCJ0800,PC-2703,Connect
{S6K5-V5RZ15LF-2440ZFTY},02/12/2010 15:17:19,DTAA/OJH0425,PC-1730,Disconnect
{Z6X2-Q0DQ10YA-1071CVDL},02/12/2010 15:19:26,DTAA/MZW0111,PC-0698,Disconnect
{R5P8-Z7ZO77VA-7246LMOD},02/12/2010 15:23:12,DTAA/MIK0034,PC-0845,Disconnect
{I1R3-A5WQ48VB-2987XVZF},02/12/2010 15:23:31,DTAA/SLC0778,PC-3199,Disconnect
{Z7F7-J1XT31UW-2517TUPJ},02/12/2010 15:23:42,DTAA/MMH0612,PC-2886,Connect
{I5X6-C4EI94GJ-4743FFNB},02/12/2010 15:24:32,DTAA/WDW0485,PC-3096,Connect
{R6M6-Q3RG78HZ-2438YOYX},02/12/2010 15:49:44,DTAA/WDW0485,PC-3096,Disconnect
{N8W0-D6MF28HD-4790GTAD},02/12/2010 15:50:02,DTAA/BYB0347,PC-0714,Disconnect
{K9K7-L5PQ93BQ-8344EOHK},02/12/2010 15:54:57,DTAA/RVS0852,PC-2420,Disconnect
{K7O3-M4KC82QS-9288AATH},02/12/2010 15:56:53,DTAA/EBP0037,PC-2088,Disconnect
{I1L6-G3AD63TJ-5138SBHC},02/12/2010 15:58:54,DTAA/EMZ0196,PC-1479,Disconnect
{L8G7-A1MX78SO-2367OMSU},02/12/2010 16:04:57,DTAA/KBB0983,PC-2629,Connect
{O3G9-C0UW08GZ-6109IPYI},02/12/2010 16:05:59,DTAA/HDR0823,PC-3236,Disconnect
{W2D9-Q3IB55OC-2853RNLU},02/12/2010 16:08:22,DTAA/ELA0741,PC-1751,Connect
{I5W1-M2JN57ZP-8161FYSO},02/12/2010 16:09:52,DTAA/DCC0600,PC-4072,Connect
{Z9T8-I8RC20CM-8054ZHVM},02/12/2010 16:10:55,DTAA/KGS0398,PC-1620,Connect
{T0C0-S6SG95KK-4651YTPY},02/12/2010 16:14:06,DTAA/BGF0236,PC-1848,Disconnect
{N9I7-Q9VZ55DI-1627JWVG},02/12/2010 16:16:57,DTAA/VNM0127,PC-3456,Connect
{W7A4-L2NI00IV-9198QDOD},02/12/2010 16:18:13,DTAA/AJC0399,PC-1746,Connect
{T6N5-M2JX67TL-2762UHPS},02/12/2010 16:18:15,DTAA/NHL0521,PC-2511,Connect
{Z6B0-J2GO64RK-8765JQAW},02/12/2010 16:35:31,DTAA/NHL0521,PC-2511,Disconnect
{I8F9-W2VD43HL-4215QDOF},02/12/2010 16:36:09,DTAA/HBL0517,PC-1343,Disconnect
{R7W0-H2HK27DH-7827HCOU},02/12/2010 16:44:27,DTAA/MMF0289,PC-1734,Disconnect
{V4Y2-P2LQ73PS-9009DKYJ},02/12/2010 16:46:52,DTAA/PSP0555,PC-0017,Disconnect
{U2J1-E5PO29LW-6568WORB},02/12/2010 16:47:45,DTAA/ELA0741,PC-1751,Disconnect
{I1C3-R2FF61PF-8702EZOB},02/12/2010 16:48:20,DTAA/YCB0005,PC-3392,Connect
{T5U8-B3XU61AB-6722KPNK},02/12/2010 16:48:45,DTAA/YCB0005,PC-3392,Disconnect
{X5R5-X2QK76OP-8766VNXO},02/12/2010 16:51:03,DTAA/AJC0399,PC-1746,Disconnect
{B2C1-Z8BS06RG-1133KYZN},02/12/2010 16:52:08,DTAA/DCC0600,PC-4072,Disconnect
{A7G3-L8GI47AK-2487MNHG},02/12/2010 16:53:20,DTAA/ARK0026,PC-2707,Connect
{C1T9-F4VF34IR-7230ZCFK},02/12/2010 16:56:24,DTAA/MVW0630,PC-2005,Disconnect
{D4C9-I6QM53LX-0641JNDH},02/12/2010 17:03:01,DTAA/AMA0191,PC-4736,Connect
{R2K2-D1JA61QE-7867IWNP},02/12/2010 17:09:41,DTAA/RME0699,PC-2049,Disconnect
{C9T5-A4JI55YL-9652NPQX},02/12/2010 17:11:49,DTAA/MJM0228,PC-2127,Connect
{Q7W0-N8KD23XA-4722FWFL},02/12/2010 17:12:19,DTAA/MMH0612,PC-2886,Disconnect
{T3I5-O1QG17QO-5105GANF},02/12/2010 17:17:37,DTAA/BPC0533,PC-1229,Connect
{D5M5-H0EU82NU-3026PBVU},02/12/2010 17:17:44,DTAA/MCM0346,PC-2974,Disconnect
{S3V1-N8JY62KZ-8888RLTB},02/12/2010 17:26:32,DTAA/ZKH0388,PC-1021,Disconnect
{X3I5-Z0HX01FW-3345NUNR},02/12/2010 17:27:34,DTAA/EDH0146,PC-3973,Disconnect
{F1L9-Q5YB60QA-9139XDUS},02/12/2010 17:33:54,DTAA/ARK0026,PC-2707,Disconnect
{I9P0-O8YA07UU-2731AGQB},02/12/2010 17:37:56,DTAA/AMA0191,PC-4736,Disconnect
{S5L4-H0QN06GW-9728JUJS},02/12/2010 17:39:47,DTAA/VNM0127,PC-3456,Disconnect
{N0K5-Q3LZ20EP-2247LEBE},02/12/2010 17:42:20,DTAA/GRG0693,PC-3411,Disconnect
{Q2K9-T0SF54GU-1145SWXO},02/12/2010 17:43:56,DTAA/EGM0401,PC-0936,Disconnect
{X1S3-Z0ST39RL-0312EZVC},02/12/2010 17:49:56,DTAA/MJM0228,PC-2127,Disconnect
{B0I2-I5JN50WB-9149DUID},02/12/2010 17:58:57,DTAA/DDK0417,PC-0980,Disconnect
{V1L7-C4DG72DT-0951ZLXL},02/12/2010 17:59:23,DTAA/ARR0977,PC-1074,Connect
{U6A4-U2UV68EI-1100GSUS},02/12/2010 18:00:56,DTAA/ARR0977,PC-1074,Disconnect
{B7M1-U2PS38WT-9444HPFA},02/12/2010 18:08:10,DTAA/AFH0331,PC-0850,Disconnect
{Y9N0-L1LH25DL-2017ACXY},02/12/2010 18:11:41,DTAA/JSB0493,PC-2493,Connect
{N5L3-S8IP49YA-9847QVSX},02/12/2010 18:13:38,DTAA/JSB0493,PC-2493,Disconnect
{G3L5-V1YC99PD-3631LRTO},02/12/2010 18:14:15,DTAA/BCJ0800,PC-2703,Disconnect
{E5Z4-F7VC51OF-9529HZMR},02/12/2010 18:28:20,DTAA/KBB0983,PC-2629,Disconnect
{Y4N7-J9CD39YI-2915DEAX},02/12/2010 18:44:04,DTAA/HDR0261,PC-2506,Connect
{M9I6-H7OO22TV-3840CGUX},02/12/2010 18:51:34,DTAA/LJR0772,PC-3780,Connect
{C2K5-A2VY88HR-4387WWVH},02/12/2010 18:52:24,DTAA/LJR0772,PC-3780,Disconnect
{F3D5-T7WU22VU-5134VCIL},02/12/2010 18:52:53,DTAA/HDR0261,PC-2506,Disconnect
{H6R3-L2ZI03EL-3777CEEI},02/12/2010 18:54:22,DTAA/BPC0533,PC-1229,Disconnect
{R7P6-T0GJ60LN-9160NYQY},02/12/2010 19:19:35,DTAA/SJH0588,PC-2512,Disconnect
{X6Z9-A4JI65BQ-1894LHPX},02/12/2010 19:37:04,DTAA/KGS0398,PC-1620,Disconnect
{F8G7-A0AD91GN-3304KQLN},02/12/2010 20:17:10,DTAA/WTA0867,PC-1522,Connect
{P1C7-H7GY53LQ-5360ZPGQ},02/12/2010 20:22:35,DTAA/WTA0867,PC-1522,Disconnect
{U4B7-J6YL56MD-6176EDLS},02/12/2010 21:29:37,DTAA/JCS0873,PC-1560,Connect
{Z7Q2-R3XP39IY-5509RLSF},02/13/2010 01:27:11,DTAA/VNM0127,PC-3456,Connect
{A5F9-D5NN98DY-1173PEJO},02/13/2010 02:38:41,DTAA/VNM0127,PC-3456,Disconnect
{N4N7-Q8HY18RX-0520VVXW},02/13/2010 03:58:08,DTAA/MQL0135,PC-4656,Connect
{P0R9-L7MH81KT-3475UALT},02/13/2010 03:58:37,DTAA/AFF0760,PC-2804,Connect
{B8M8-Y4KU34DQ-8406JDNI},02/13/2010 04:34:47,DTAA/MQL0135,PC-4656,Disconnect
{C7L9-Z7JN28FE-4008PXZZ},02/13/2010 05:25:45,DTAA/AFF0760,PC-2804,Disconnect
{K8T4-Q5AM65QL-4956ZISG},02/15/2010 07:19:10,DTAA/AMA0191,PC-4736,Connect
{Z5T0-P3PF06IN-3251ANWG},02/15/2010 07:52:02,DTAA/RES0962,PC-3736,Connect
{X6B5-H7TJ59LU-4530EFVU},02/15/2010 08:02:43,DTAA/CSC0297,PC-2848,Connect
{K1J1-R2AI10CV-3530IMBU},02/15/2010 08:18:30,DTAA/ABB0272,PC-0726,Connect
{X5F4-G2OQ23RO-4632DPSW},02/15/2010 08:29:59,DTAA/LTM0418,PC-4820,Connect
{T9E0-I6ZU22IG-6234NCPS},02/15/2010 08:39:35,DTAA/WMJ0364,PC-4532,Connect
{T4Q2-V4VW76IK-2508CNQZ},02/15/2010 08:45:02,DTAA/JLM0053,PC-1334,Connect
{O6S2-R6US93MU-5987IMLT},02/15/2010 08:53:14,DTAA/DBF0903,PC-2783,Connect
{R5O0-S6MJ28LW-1850XTIQ},02/15/2010 08:59:27,DTAA/VCG0663,PC-2219,Connect
{G5C1-Y7BS60HF-8680UYOM},02/15/2010 09:01:13,DTAA/HCG0731,PC-4643,Connect
{I8F8-O8MX97PK-5069CHGA},02/15/2010 09:03:46,DTAA/JCS0873,PC-1560,Connect
{Q4T3-X1SW43CD-7563ADFD},02/15/2010 09:14:12,DTAA/AJC0399,PC-1746,Connect
{I4L7-G8UL19BZ-3084GVDK},02/15/2010 09:16:13,DTAA/JCS0873,PC-1560,Disconnect
{T4J2-A2XT80BN-0424MART},02/15/2010 09:22:08,DTAA/HDR0261,PC-2506,Connect
{B6A1-B6QA05VX-6999EPHK},02/15/2010 09:23:14,DTAA/AQG0678,PC-1127,Connect
{Z1I4-A4RK06JA-9896VSTT},02/15/2010 09:23:24,DTAA/HNF0812,PC-4760,Connect
{B2H5-H5BE76WF-0497TMLZ},02/15/2010 09:26:52,DTAA/KKW0676,PC-4445,Connect
{V3L0-F7KB36TM-9261FJIT},02/15/2010 09:28:26,DTAA/RHP0688,PC-2436,Connect
{O8H7-D4FX74UP-0296SVUR},02/15/2010 09:28:33,DTAA/MCM0346,PC-2974,Connect
{T7H0-G2DN37QO-1783SFBZ},02/15/2010 09:35:30,DTAA/CAC0854,PC-0303,Connect
{R7P0-O9HB15TH-7706VPNW},02/15/2010 09:38:48,DTAA/LID0942,PC-3769,Connect
{L6H4-T2SR18QX-8408SOBF},02/15/2010 09:42:38,DTAA/JSW0180,PC-2587,Connect
{E1R3-Z3OP93JQ-2554SEYS},02/15/2010 09:46:42,DTAA/DIS0382,PC-2501,Connect
{O3V6-F6SB24IW-2829FSXL},02/15/2010 09:50:22,DTAA/VCG0663,PC-2219,Disconnect
{V8T2-U7EB97ED-0764WTRZ},02/15/2010 10:00:31,DTAA/RXE0207,PC-0650,Connect
{N2U0-M2YH88FR-3934GHMS},02/15/2010 10:08:06,DTAA/DBF0903,PC-2783,Disconnect
{F2H5-U1RY92LA-1764TSVY},02/15/2010 10:14:56,DTAA/BCJ0800,PC-2703,Connect
{G8J7-Q7AU51JN-0203DCVN},02/15/2010 10:21:09,DTAA/EMZ0196,PC-1479,Connect
{P3T5-C7ZH21XZ-3880CZDD},02/15/2010 10:21:53,DTAA/MVW0630,PC-2005,Connect
{K1G5-T5QU22ZM-4829HLRF},02/15/2010 10:30:46,DTAA/MZW0111,PC-0698,Connect
{U3F3-P5VY74HO-0498ILOR},02/15/2010 10:37:36,DTAA/WOT0549,PC-0304,Connect
{H4C1-V4EG15CQ-2926AOMD},02/15/2010 10:38:06,DTAA/AQG0678,PC-1127,Disconnect
{U1S8-J4HC21EX-1729JTMC},02/15/2010 10:38:39,DTAA/MJM0228,PC-2127,Connect
{O4Z8-A3ZD82IA-4892EKMQ},02/15/2010 10:51:16,DTAA/XQW0354,PC-4067,Connect
{L6C7-M2YF48VL-2959RKRD},02/15/2010 10:55:06,DTAA/QKR0651,PC-4881,Connect
{Z3U2-H7JJ94SN-4964AEOP},02/15/2010 11:04:06,DTAA/PUH0847,PC-2550,Connect
{X9L7-M9HZ84BU-7361NROL},02/15/2010 11:06:19,DTAA/JZO0727,PC-2134,Connect
{Q3A6-C3IY80GG-4622INZH},02/15/2010 11:11:32,DTAA/CSC0297,PC-2848,Disconnect
{C2M2-J7LO00PA-3964XPUI},02/15/2010 11:23:36,DTAA/YCV0635,PC-4928,Connect
{N3G5-A9WU48JH-7153PMNG},02/15/2010 11:28:55,DTAA/RHP0688,PC-2436,Disconnect
{Q6K5-A5QN85VK-0622SBIR},02/15/2010 11:33:41,DTAA/AFN0918,PC-3425,Connect
{H4X5-K3NT42FS-0995VAKH},02/15/2010 11:39:00,DTAA/AJC0266,PC-4661,Connect
{W5V7-G1XT00RY-4523MDOA},02/15/2010 11:39:07,DTAA/ACH0803,PC-4334,Connect
{E9E3-E1RL72NI-2935KUAN},02/15/2010 11:41:22,DTAA/MZW0111,PC-0698,Disconnect
{F1Z1-U3IS35QG-2342WFIY},02/15/2010 11:41:53,DTAA/IRC0991,PC-1118,Connect
{M8C3-X8WJ91XU-7722ILBZ},02/15/2010 11:55:13,DTAA/ESB0080,PC-2529,Connect
{M0S7-L4EI30FD-1449YUNA},02/15/2010 11:56:37,DTAA/GSL0697,PC-3442,Connect
{F1N6-I8CK86LF-6710GGEU},02/15/2010 11:56:49,DTAA/AFH0331,PC-0850,Connect
{E4A6-S3JO13CQ-3391OVRO},02/15/2010 12:10:00,DTAA/FFP0721,PC-0690,Connect
{U2Z4-F6NX45LF-4550ONDZ},02/15/2010 12:13:20,DTAA/WDW0485,PC-3096,Connect
{E0M2-L6AO92PU-5853RYNE},02/15/2010 12:15:26,DTAA/NNB0443,PC-4625,Connect
{O7W9-N8WI68BP-4856FSHF},02/15/2010 12:16:51,DTAA/PUH0847,PC-2550,Disconnect
{I4L2-Y2UA65ZI-2069FPXI},02/15/2010 12:22:51,DTAA/MJM0469,PC-1592,Connect
{J3E1-I5BW92UK-0888TXCX},02/15/2010 12:24:25,DTAA/BGF0236,PC-1848,Connect
{I4B4-K7OL98GX-5877RWFS},02/15/2010 12:25:54,DTAA/DAV0579,PC-1701,Connect
{Z7A9-C6LE50TQ-2550YRTU},02/15/2010 12:31:26,DTAA/MQL0135,PC-4656,Connect
{E6P1-S4OB55HX-5771NMOS},02/15/2010 12:32:10,DTAA/MXM0838,PC-4983,Connect
{Y6W9-A8YO23YM-6753DGFU},02/15/2010 12:34:35,DTAA/IKH0904,PC-3664,Connect
{G9N8-M8VN58MR-5421FDZE},02/15/2010 12:39:57,DTAA/MXM0838,PC-4983,Disconnect
{F0P6-S8WE48IJ-9302YDXT},02/15/2010 12:41:39,DTAA/AJC0399,PC-1746,Disconnect
{K9A3-T6LR50NE-3276LAFN},02/15/2010 12:43:41,DTAA/MMH0612,PC-2886,Connect
{K5E9-B6TH98CQ-3774ZMDR},02/15/2010 12:48:20,DTAA/DAV0579,PC-1701,Disconnect
{Z5C9-C5KT85RW-3809VDEP},02/15/2010 12:49:08,DTAA/YCV0635,PC-4928,Disconnect
{K6E0-V8VI06FX-3895VGBN},02/15/2010 12:50:05,DTAA/JMS0793,PC-3179,Connect
{R2M8-G7HA18XY-3868NDFB},02/15/2010 12:53:14,DTAA/NSP0910,PC-4479,Connect
{H8J7-E5WG31QY-7155JORU},02/15/2010 12:54:33,DTAA/CAC0854,PC-0303,Disconnect
{I9Y0-W3YA64RV-8282JDBS},02/15/2010 13:12:19,DTAA/MMF0289,PC-1734,Connect
{G4R7-C3TE33PG-7499WJOA},02/15/2010 13:15:45,DTAA/SOM0478,PC-3348,Connect
{D8A7-B2QG05DX-8131NAYJ},02/15/2010 13:19:31,DTAA/SKH0467,PC-1582,Connect
{O2C9-U7RP81OW-2777MLCI},02/15/2010 13:20:09,DTAA/EDH0146,PC-3973,Connect
{A1X8-A1LO17QP-5503DDAK},02/15/2010 13:21:25,DTAA/AJC0266,PC-4661,Disconnect
{O2R9-A2YS81MV-3604DNAW},02/15/2010 13:22:55,DTAA/NHL0521,PC-2511,Connect
{M4U6-R8ZE90QA-2612RYAJ},02/15/2010 13:24:28,DTAA/NNB0443,PC-4625,Disconnect
{W4A1-Y9JJ58KP-2980TULW},02/15/2010 13:24:35,DTAA/LCG0546,PC-0030,Connect
{L6A8-I7WZ12AX-8956WTSU},02/15/2010 13:27:24,DTAA/WDW0485,PC-3096,Disconnect
{G7C7-G1DW27FB-1244UAMM},02/15/2010 13:29:55,DTAA/RES0962,PC-3736,Disconnect
{V5E7-U6BE13NL-6017BLLC},02/15/2010 13:31:47,DTAA/BPC0533,PC-1229,Connect
{R1L2-P4OG34DP-0239SZCI},02/15/2010 13:32:21,DTAA/OYR0801,PC-0088,Connect
{I3N4-A5RI49AR-2864ARUU},02/15/2010 13:34:00,DTAA/PXB0069,PC-1972,Connect
{T7J9-O2JF73HC-2054JTJI},02/15/2010 13:34:13,DTAA/HIB0604,PC-4209,Connect
{G0W3-Q2MS54FB-0750NFRV},02/15/2010 13:34:14,DTAA/EWR0504,PC-4580,Connect
{N8F6-R7ZX18XX-2800JELZ},02/15/2010 13:34:35,DTAA/LCK0666,PC-3245,Connect
{H2O7-V9OC61NT-1522JMMU},02/15/2010 13:44:10,DTAA/HNF0812,PC-4760,Disconnect
{U4R6-C2DD44EN-2536RCNP},02/15/2010 13:46:20,DTAA/AJB0016,PC-1116,Connect
{Y9C0-L8DT53XX-7218VGLK},02/15/2010 13:53:09,DTAA/SLC0778,PC-3199,Connect
{S4E6-S6ZA88HR-6213VDBU},02/15/2010 14:00:50,DTAA/MQL0135,PC-4656,Disconnect
{N6G3-V1BU69EG-0015OYLP},02/15/2010 14:05:31,DTAA/HCG0731,PC-4643,Disconnect
{F9X1-F1TU60SI-2327HASY},02/15/2010 14:07:46,DTAA/SKH0467,PC-1582,Disconnect
{B1W5-E0SK58PT-7193AKNT},02/15/2010 14:08:24,DTAA/ACH0803,PC-4334,Disconnect
{G7N2-J0TP30SM-0850XVNW},02/15/2010 14:12:23,DTAA/FFP0721,PC-0690,Disconnect
{G2L6-B6OK74AX-7552LPAG},02/15/2010 14:20:04,DTAA/IKH0904,PC-3664,Disconnect
{Q3B3-W3DF58MJ-0281QVYA},02/15/2010 14:23:11,DTAA/JSW0180,PC-2587,Disconnect
{L5N7-N7QY30EG-1740OTVY},02/15/2010 14:31:15,DTAA/SCW0707,PC-1217,Connect
{E7D6-J8XA06LZ-4167DYGZ},02/15/2010 14:38:04,DTAA/RBC0879,PC-1261,Connect
{F1S8-A1UL86EX-9453LDRD},02/15/2010 14:40:21,DTAA/SOM0478,PC-3348,Disconnect
{B4O4-B5NL63YT-3808ZWPL},02/15/2010 14:41:01,DTAA/ESB0080,PC-2529,Disconnect
{O8K0-H3FQ28YQ-7926SZUI},02/15/2010 14:43:17,DTAA/LPG0099,PC-2359,Connect
{S4F7-Y3NG17SP-5802WPRS},02/15/2010 14:44:40,DTAA/RME0699,PC-2049,Connect
{U3O2-E8IA70YY-9864BTTS},02/15/2010 14:48:46,DTAA/KKW0676,PC-4445,Disconnect
{N9L6-Q8YO66JR-6471VKXH},02/15/2010 14:50:36,DTAA/HDR0261,PC-2506,Disconnect
{H6H1-E7LV86GI-7025IPOJ},02/15/2010 14:51:17,DTAA/SLC0778,PC-3199,Disconnect
{M0K5-C8JU69NV-0611JBUK},02/15/2010 14:55:08,DTAA/ATJ0284,PC-4337,Connect
{X1F2-K7ZD30TL-7231PPON},02/15/2010 14:57:52,DTAA/BYB0347,PC-0714,Connect
{X5C1-S3YT64HL-0080MIUQ},02/15/2010 14:58:50,DTAA/CJW0317,PC-1900,Connect
{F7K9-S7HL07IB-7988GOAF},02/15/2010 14:59:16,DTAA/CVW0133,PC-0282,Connect
{C7X4-B7CT30OU-4056YSOT},02/15/2010 15:02:48,DTAA/SKW0871,PC-1529,Connect
{R3X4-T3WD00PQ-1605JSKB},02/15/2010 15:03:26,DTAA/MJM0469,PC-1592,Disconnect
{D8N3-M8GW68YT-8164YYWU},02/15/2010 15:05:53,DTAA/PXB0069,PC-1972,Disconnect
{F1T7-Q4LG29FF-0351IZPT},02/15/2010 15:07:24,DTAA/LPG0099,PC-2359,Disconnect
{E9O4-C0OK65VQ-6167WVVZ},02/15/2010 15:10:11,DTAA/ABB0272,PC-0726,Disconnect
{J4G1-Q0RZ91VQ-0799YOGV},02/15/2010 15:12:15,DTAA/BGF0236,PC-1848,Disconnect
{W5P0-F2OD75KD-8122EPBR},02/15/2010 15:12:26,DTAA/JMS0793,PC-3179,Disconnect
{L3R7-U2IB60IL-1056VKIH},02/15/2010 15:13:07,DTAA/SPK0818,PC-1938,Connect
{Y9N6-M7PU65VN-2294YLBX},02/15/2010 15:17:15,DTAA/MAB0532,PC-0797,Connect
{N3O9-P2NA74ET-5240XRCA},02/15/2010 15:23:32,DTAA/AFH0331,PC-0850,Disconnect
{E1S9-S6MR18CV-6272MVMY},02/15/2010 15:32:46,DTAA/NSP0910,PC-4479,Disconnect
{X8F0-Z4OJ72CS-8666XTAY},02/15/2010 15:34:06,DTAA/WOT0549,PC-0304,Disconnect
{P0R9-O1CK91NS-6806FXNQ},02/15/2010 15:40:28,DTAA/HBL0517,PC-1343,Connect
{P8L4-W1IK48PA-6985PCQT},02/15/2010 15:41:08,DTAA/MIC0914,PC-3326,Connect
{I3N4-W9GX32PS-2598ZNYO},02/15/2010 15:41:08,DTAA/WMJ0364,PC-4532,Disconnect
{S8I5-N2TS42LR-7656YOPV},02/15/2010 15:43:05,DTAA/SCW0707,PC-1217,Disconnect
{U3I2-H1IZ47LJ-8314EWXG},02/15/2010 15:44:37,DTAA/LTM0418,PC-4820,Disconnect
{F7W5-W2CS06RV-3949AGYD},02/15/2010 15:45:07,DTAA/LID0942,PC-3769,Disconnect
{W1X2-L9NY08ST-9903PRQP},02/15/2010 15:45:39,DTAA/QKR0651,PC-4881,Disconnect
{V6D3-U5UK96HN-4388MSBC},02/15/2010 15:45:40,DTAA/OYR0801,PC-0088,Disconnect
{A6V5-H2MM21LP-0277XYTT},02/15/2010 15:50:55,DTAA/TNB0740,PC-2015,Connect
{O0V2-D4LA26NP-2120UPFQ},02/15/2010 15:52:14,DTAA/TNB0740,PC-2015,Disconnect
{P4Q5-D4XP86PC-6448IHLS},02/15/2010 15:52:49,DTAA/EWR0504,PC-4580,Disconnect
{X3Z8-C1KZ03CK-4134HFUJ},02/15/2010 15:53:12,DTAA/MCM0346,PC-2974,Disconnect
{J7P8-G9XF20ZS-4959VLBF},02/15/2010 15:56:57,DTAA/LCG0546,PC-0030,Disconnect
{D6V2-E0SB06QW-3698DKHG},02/15/2010 15:58:27,DTAA/CDZ0056,PC-4052,Connect
{X7X1-T2NV41ER-0356CKFX},02/15/2010 16:04:10,DTAA/EDH0146,PC-3973,Disconnect
{U5R5-I0UK74AV-7353PYEN},02/15/2010 16:07:10,DTAA/MJM0228,PC-2127,Disconnect
{J2K3-I9DH50LV-6943UCXI},02/15/2010 16:07:58,DTAA/MAB0532,PC-0797,Disconnect
{P4W2-Y2AA32AD-5810PVKZ},02/15/2010 16:21:46,DTAA/YCB0005,PC-3392,Connect
{C8E9-B1VD18KU-0849ZZCD},02/15/2010 16:23:36,DTAA/FDP0500,PC-4873,Connect
{I8R8-A0LJ60ZM-3106FALN},02/15/2010 16:23:57,DTAA/JSB0493,PC-2493,Connect
{H1T7-E9VO34BA-1481IHER},02/15/2010 16:25:07,DTAA/BYB0347,PC-0714,Disconnect
{V0P2-S6PF13QZ-0071HBJR},02/15/2010 16:26:35,DTAA/RME0699,PC-2049,Disconnect
{O0R0-F2ZL79WM-5876PYLH},02/15/2010 16:29:26,DTAA/DCC0600,PC-4072,Connect
{T2O8-X4QV01WS-9529QKUQ},02/15/2010 16:33:08,DTAA/CHA0174,PC-2751,Connect
{K0W1-U7LV05BO-0746CZEH},02/15/2010 16:33:33,DTAA/ATJ0284,PC-4337,Disconnect
{H1L4-F3PB67UQ-5920HWBA},02/15/2010 16:35:22,DTAA/XQW0354,PC-4067,Disconnect
{W0V7-W6AL17HF-6430DHHS},02/15/2010 16:47:53,DTAA/EMZ0196,PC-1479,Disconnect
{Q9M2-A6IO50NV-9480IUFO},02/15/2010 16:50:01,DTAA/YCB0005,PC-3392,Disconnect
{Y7H5-H1YO87TT-3834QNYR},02/15/2010 16:50:27,DTAA/SJH0588,PC-2512,Connect
{Q4A6-Z8JR39UM-5780LJNJ},02/15/2010 16:52:08,DTAA/AFN0918,PC-3425,Disconnect
{B8R3-O7CV81DZ-2921DGTK},02/15/2010 16:54:22,DTAA/FDP0500,PC-4873,Disconnect
{T9R3-D6LV58KR-0046IVPJ},02/15/2010 16:54:51,DTAA/CDZ0056,PC-4052,Disconnect
{R5L6-Z7WP48JC-0353NKJE},02/15/2010 16:55:10,DTAA/CJW0317,PC-1900,Disconnect
{U0B4-O7NI38WT-1555ACAJ},02/15/2010 16:58:51,DTAA/MIC0914,PC-3326,Disconnect
{D6V3-W9LQ26GQ-3486CHSH},02/15/2010 16:59:13,DTAA/DCC0600,PC-4072,Disconnect
{S9T6-S4WZ41GG-4949KVAO},02/15/2010 17:05:56,DTAA/ARK0026,PC-2707,Connect
{A5P0-I6GB20FJ-1142GTFP},02/15/2010 17:06:13,DTAA/BPC0533,PC-1229,Disconnect
{N0P6-F2KT15LX-5948SGKQ},02/15/2010 17:13:14,DTAA/KSB0673,PC-0847,Connect
{U0B3-Z7RL80SO-1081TIYR},02/15/2010 17:16:45,DTAA/KSB0673,PC-0847,Disconnect
{A5X3-R4WA90RZ-4803HEYC},02/15/2010 17:33:25,DTAA/CHA0174,PC-2751,Disconnect
{C5R0-M5XE27VW-5027TECX},02/15/2010 17:38:33,DTAA/GHC0041,PC-1139,Connect
{A7K0-Z6PE96PA-2303JGYP},02/15/2010 17:47:59,DTAA/ARK0026,PC-2707,Disconnect
